playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
brownol02,1971,1,SDN,NL,RF,134,132,3498,265,9,5,2,,,,,
brownos01,1971,1,ATL,NL,CF,7,5,130,10,1,0,0,,,,,
brownos01,1971,1,ATL,NL,LF,6,2,82,6,0,0,0,,,,,
brownos01,1971,1,ATL,NL,RF,3,0,24,3,0,0,0,,,,,
bryest01,1971,1,MIN,AL,CF,10,9,223,22,2,1,0,,,,,
bryest01,1971,1,MIN,AL,LF,22,19,523,31,2,1,0,,,,,
bucknbi01,1971,1,LAN,NL,LF,4,0,33,1,0,0,0,,,,,
bucknbi01,1971,1,LAN,NL,RF,83,77,1992,164,5,1,0,,,,,
bufordo01,1971,1,BAL,AL,LF,115,113,2966,215,5,3,0,,,,,
burdabo01,1971,1,SLN,NL,RF,1,0,6,0,0,0,0,,,,,
burroje01,1971,1,WS2,AL,LF,34,24,654,40,1,3,0,,,,,
burroje01,1971,1,WS2,AL,RF,23,23,566,41,3,0,0,,,,,
callijo01,1971,1,CHN,NL,LF,1,0,3,0,0,0,0,,,,,
callijo01,1971,1,CHN,NL,RF,88,82,2175,156,3,3,0,,,,,
campbda01,1971,1,SDN,NL,LF,2,2,45,2,0,0,0,,,,,
carbobe01,1971,1,CIN,NL,LF,90,88,2199,154,7,3,0,,,,,
cardejo02,1971,1,SLN,NL,CF,7,3,117,9,0,1,0,,,,,
cardejo02,1971,1,SLN,NL,RF,79,76,1958,170,9,5,1,,,,,
cardejo02,1971,2,ML4,AL,CF,45,44,1162,125,5,1,0,,,,,
cardejo02,1971,2,ML4,AL,RF,7,7,167,11,1,2,0,,,,,
cedence01,1971,1,HOU,NL,CF,124,119,3231,285,5,0,0,,,,,
cedence01,1971,1,HOU,NL,LF,12,8,237,19,0,1,0,,,,,
cedence01,1971,1,HOU,NL,RF,29,19,579,39,1,3,0,,,,,
chileri01,1971,1,HOU,NL,LF,25,20,532,35,0,0,0,,,,,
chileri01,1971,1,HOU,NL,RF,2,0,12,0,0,0,0,,,,,
clarkji03,1971,1,CLE,AL,LF,2,2,47,5,0,0,0,,,,,
clarkji03,1971,1,CLE,AL,RF,1,0,9,1,0,0,0,,,,,
clemero01,1971,1,PIT,NL,RF,125,120,3244,269,11,2,4,,,,,
clinege01,1971,1,PIT,NL,CF,43,39,1037,106,3,1,1,,,,,
clinege01,1971,1,PIT,NL,LF,21,12,363,23,1,2,0,,,,,
clinege01,1971,1,PIT,NL,RF,12,10,270,18,4,0,1,,,,,
clinety01,1971,1,CIN,NL,CF,20,12,339,34,0,0,0,,,,,
clinety01,1971,1,CIN,NL,LF,8,2,93,4,0,0,0,,,,,
clinety01,1971,1,CIN,NL,RF,1,1,27,2,0,0,0,,,,,
collike01,1971,1,DET,AL,LF,1,0,12,1,0,0,0,,,,,
collike01,1971,1,DET,AL,RF,1,0,12,2,0,0,0,,,,,
conceda01,1971,1,CIN,NL,CF,5,5,117,14,0,0,0,,,,,
conigbi01,1971,1,BOS,AL,CF,80,74,2034,192,5,3,2,,,,,
conigbi01,1971,1,BOS,AL,LF,1,0,12,1,0,0,0,,,,,
conigbi01,1971,1,BOS,AL,RF,19,18,466,37,0,1,0,,,,,
conigto01,1971,1,CAL,AL,RF,72,71,1879,157,7,1,1,,,,,
cowanbi01,1971,1,CAL,AL,LF,38,31,883,66,1,0,0,,,,,
cowanbi01,1971,1,CAL,AL,RF,2,0,6,1,0,0,0,,,,,
crawfwi01,1971,1,LAN,NL,CF,5,2,75,10,0,0,0,,,,,
crawfwi01,1971,1,LAN,NL,LF,63,55,1430,82,3,3,1,,,,,
crawfwi01,1971,1,LAN,NL,RF,35,28,755,51,2,0,0,,,,,
crowlte01,1971,1,BAL,AL,LF,1,0,3,0,0,0,0,,,,,
crowlte01,1971,1,BAL,AL,RF,5,3,69,3,0,0,0,,,,,
cruzjo01,1971,1,SLN,NL,CF,82,80,2188,196,2,5,1,,,,,
cruzjo01,1971,1,SLN,NL,LF,1,0,3,0,0,0,0,,,,,
darwibo01,1971,1,LAN,NL,RF,4,4,93,9,0,0,0,,,,,
davalvi01,1971,1,PIT,NL,CF,20,11,353,22,1,0,1,,,,,
davalvi01,1971,1,PIT,NL,LF,11,7,200,14,0,0,0,,,,,
davalvi01,1971,1,PIT,NL,RF,31,30,792,74,3,2,0,,,,,
davisbr02,1971,1,CHN,NL,CF,85,80,2140,204,3,4,1,,,,,
davisbr02,1971,1,CHN,NL,LF,3,2,60,4,0,0,0,,,,,
davisbr02,1971,1,CHN,NL,RF,5,1,51,6,0,0,0,,,,,
davisto02,1971,1,OAK,AL,LF,16,14,342,27,0,2,0,,,,,
daviswi02,1971,1,LAN,NL,CF,157,153,4064,401,6,8,0,,,,,
daybo01,1971,1,MON,NL,CF,119,92,2571,272,9,5,1,,,,,
daybo01,1971,1,MON,NL,LF,2,0,6,0,0,0,0,,,,,
ellisro01,1971,1,ML4,AL,LF,1,1,27,1,0,0,0,,,,,
ellisro01,1971,1,ML4,AL,RF,13,12,331,23,0,1,0,,,,,
evansda01,1971,1,ATL,NL,LF,3,2,75,6,0,0,0,,,,,
faireji01,1971,1,MON,NL,CF,2,1,15,1,0,0,0,,,,,
faireji01,1971,1,MON,NL,LF,57,48,1193,76,7,3,1,,,,,
faireji01,1971,1,MON,NL,RF,1,0,3,0,0,0,0,,,,,
fairlro01,1971,1,MON,NL,CF,1,0,3,0,0,0,0,,,,,
fairlro01,1971,1,MON,NL,LF,10,6,160,8,0,0,0,,,,,
fanzoca01,1971,1,CHN,NL,LF,5,5,130,9,0,0,0,,,,,
fanzoca01,1971,1,CHN,NL,RF,1,1,24,0,0,0,0,,,,,
fernafr01,1971,2,WS2,AL,LF,4,3,78,5,0,0,0,,,,,
fernafr01,1971,2,WS2,AL,RF,2,2,51,2,1,0,0,,,,,
ferraal01,1971,1,SDN,NL,LF,2,2,51,1,0,0,0,,,,,
ferraal01,1971,2,CIN,NL,LF,5,3,71,7,0,0,0,,,,,
floodcu01,1971,1,WS2,AL,CF,10,8,213,17,0,1,0,,,,,
foliti01,1971,1,NYN,NL,CF,1,0,15,6,0,0,0,,,,,
fordte01,1971,1,CLE,AL,CF,21,19,477,58,2,0,0,,,,,
fordte01,1971,1,CLE,AL,LF,11,4,128,7,0,0,0,,,,,
fordte01,1971,1,CLE,AL,RF,29,20,542,39,2,0,0,,,,,
fostege01,1971,1,SFN,NL,LF,25,19,579,37,1,1,0,,,,,
fostege01,1971,1,SFN,NL,RF,6,5,138,11,0,0,0,,,,,
fostege01,1971,2,CIN,NL,CF,101,99,2560,261,7,4,3,,,,,
fostege01,1971,2,CIN,NL,LF,1,1,24,4,0,0,0,,,,,
fostege01,1971,2,CIN,NL,RF,1,0,24,1,0,0,0,,,,,
fostero01,1971,1,CLE,AL,LF,47,38,1063,66,4,2,1,,,,,
fostero01,1971,1,CLE,AL,RF,65,60,1563,110,5,4,1,,,,,
freedro01,1971,1,PHI,NL,LF,6,4,126,12,0,0,0,,,,,
freedro01,1971,1,PHI,NL,RF,100,93,2414,173,4,2,1,,,,,
freehbi01,1971,1,DET,AL,LF,1,0,4,0,0,0,0,,,,,
fregoji01,1971,1,CAL,AL,LF,7,5,129,9,1,0,0,,,,,
gagliph01,1971,1,BOS,AL,LF,7,6,117,8,0,0,0,,,,,
gagliph01,1971,1,BOS,AL,RF,4,3,80,3,0,0,0,,,,,
gamblos01,1971,1,PHI,NL,CF,1,0,6,0,0,0,0,,,,,
gamblos01,1971,1,PHI,NL,LF,54,47,1304,83,2,3,1,,,,,
gamblos01,1971,1,PHI,NL,RF,26,20,588,42,2,1,0,,,,,
garread01,1971,1,OAK,AL,LF,4,3,84,8,0,0,0,,,,,
garread01,1971,1,OAK,AL,RF,1,1,21,0,0,0,0,,,,,
garrra01,1971,1,ATL,NL,LF,153,153,4093,316,15,11,3,,,,,
gasparo01,1971,1,SDN,NL,LF,2,1,50,4,0,0,0,,,,,
gastoci01,1971,1,SDN,NL,CF,125,122,3193,254,8,5,1,,,,,
gastoci01,1971,1,SDN,NL,LF,6,4,135,10,0,0,0,,,,,
gastoci01,1971,1,SDN,NL,RF,1,1,27,3,0,0,0,,,,,
geronce01,1971,1,HOU,NL,CF,3,0,11,0,0,0,0,,,,,
geronce01,1971,1,HOU,NL,LF,47,2,326,20,1,1,0,,,,,
geronce01,1971,1,HOU,NL,RF,16,11,315,20,0,0,0,,,,,
gonzato01,1971,1,CAL,AL,CF,20,11,324,33,1,0,0,,,,,
gonzato01,1971,1,CAL,AL,LF,69,59,1629,110,3,2,1,,,,,
gonzato01,1971,1,CAL,AL,RF,7,3,99,5,0,0,0,,,,,
gosgeji01,1971,1,MON,NL,CF,6,5,122,15,0,0,0,,,,,
gosgeji01,1971,1,MON,NL,LF,20,11,334,20,1,2,0,,,,,
gosgeji01,1971,1,MON,NL,RF,1,0,6,1,0,0,0,,,,,
haguejo01,1971,1,SLN,NL,RF,37,33,845,62,0,2,0,,,,,
hahndo01,1971,1,NYN,NL,CF,80,47,1461,141,2,4,1,,,,,
harpeto01,1971,1,ML4,AL,CF,13,9,236,21,0,2,0,,,,,
harpeto01,1971,1,ML4,AL,LF,76,71,1846,127,3,2,0,,,,,
harpeto01,1971,1,ML4,AL,RF,2,0,9,0,0,0,0,,,,,
harreke01,1971,1,CLE,AL,LF,5,5,93,7,0,0,0,,,,,
harreke01,1971,1,CLE,AL,RF,2,2,36,2,0,0,0,,,,,
hartji01,1971,1,SFN,NL,LF,3,3,57,5,0,0,0,,,,,
heganmi01,1971,2,OAK,AL,LF,1,1,18,1,0,1,0,,,,,
heganmi01,1971,2,OAK,AL,RF,1,0,24,1,0,0,0,,,,,
hendeke01,1971,1,SFN,NL,CF,13,10,300,28,0,0,0,,,,,
hendeke01,1971,1,SFN,NL,LF,107,100,2628,188,4,8,1,,,,,
hendeke01,1971,1,SFN,NL,RF,29,26,687,62,0,2,0,,,,,
hendrge01,1971,1,OAK,AL,CF,16,11,302,25,0,0,0,,,,,
hendrge01,1971,1,OAK,AL,LF,18,11,288,18,1,1,0,,,,,
hendrge01,1971,1,OAK,AL,RF,10,3,153,8,0,0,0,,,,,
hershmi01,1971,1,CHA,AL,CF,58,41,1192,97,1,4,0,,,,,
hershmi01,1971,1,CHA,AL,RF,2,2,45,1,0,0,0,,,,,
hickmji02,1971,1,CHN,NL,CF,4,3,78,11,0,0,0,,,,,
hickmji02,1971,1,CHN,NL,LF,1,0,12,2,0,0,0,,,,,
hickmji02,1971,1,CHN,NL,RF,65,60,1535,93,3,2,0,,,,,
hintoch01,1971,1,CLE,AL,LF,15,13,276,11,1,0,0,,,,,
hintoch01,1971,1,CLE,AL,RF,5,4,102,4,0,0,0,,,,,
hiserge01,1971,1,CHN,NL,CF,5,3,103,8,0,0,0,,,,,
hiserge01,1971,1,CHN,NL,RF,4,4,108,10,0,0,0,,,,,
hislela01,1971,1,PHI,NL,CF,8,4,115,17,0,1,0,,,,,
hislela01,1971,1,PHI,NL,LF,20,14,400,30,2,1,0,,,,,
holtji01,1971,1,MIN,AL,CF,85,71,1894,191,4,3,2,,,,,
holtji01,1971,1,MIN,AL,LF,14,5,208,12,0,0,0,,,,,
holtji01,1971,1,MIN,AL,RF,15,2,130,11,0,0,0,,,,,
hortowi01,1971,1,DET,AL,LF,107,92,2511,143,8,6,1,,,,,
hortowi01,1971,1,DET,AL,RF,29,25,525,33,0,1,0,,,,,
hottmke01,1971,1,CHA,AL,LF,5,5,114,5,0,0,0,,,,,
hovlest01,1971,1,OAK,AL,CF,3,2,48,6,0,0,0,,,,,
hovlest01,1971,1,OAK,AL,LF,4,2,72,6,1,0,0,,,,,
hovlest01,1971,1,OAK,AL,RF,4,0,27,3,0,0,0,,,,,
howarfr01,1971,1,WS2,AL,LF,95,95,2315,137,7,1,0,,,,,
howarfr01,1971,1,WS2,AL,RF,5,5,117,5,0,0,0,,,,,
howarji01,1971,1,SFN,NL,CF,1,0,3,0,0,0,0,,,,,
howarji01,1971,1,SFN,NL,LF,2,2,50,6,0,0,0,,,,,
howarji01,1971,1,SFN,NL,RF,3,1,30,3,0,0,0,,,,,
jacksre01,1971,1,OAK,AL,CF,3,2,48,1,0,1,0,,,,,
jacksre01,1971,1,OAK,AL,RF,145,143,3760,285,15,6,3,,,,,
jacksso01,1971,1,ATL,NL,CF,145,136,3756,339,8,7,0,,,,,
jamescl01,1971,1,CHN,NL,CF,35,31,828,73,4,2,2,,,,,
jamescl01,1971,1,CHN,NL,LF,1,1,27,2,0,0,0,,,,,
jamescl01,1971,1,CHN,NL,RF,14,5,199,16,0,0,0,,,,,
jeterjo01,1971,1,SDN,NL,CF,17,17,488,59,1,2,1,,,,,
johnsal01,1971,1,CAL,AL,LF,61,59,1542,83,3,7,0,,,,,
johnsfr03,1971,1,SFN,NL,LF,3,3,84,3,0,0,0,,,,,
johnsfr03,1971,1,SFN,NL,RF,1,0,3,0,0,0,0,,,,,
johnsja01,1971,1,CHA,AL,CF,92,86,2187,189,8,7,1,,,,,
johnsja01,1971,1,CHA,AL,LF,11,4,173,17,1,0,0,,,,,
johnsja01,1971,1,CHA,AL,RF,24,12,404,21,0,1,0,,,,,
jonescl01,1971,1,NYN,NL,CF,2,0,9,0,0,0,0,,,,,
jonescl01,1971,1,NYN,NL,LF,132,130,3406,244,4,5,1,,,,,
jonesda03,1971,1,DET,AL,LF,10,8,192,14,0,0,0,,,,,
jonesda03,1971,1,DET,AL,RF,8,5,143,6,0,0,0,,,,,
jonesma01,1971,1,MON,NL,LF,27,24,533,38,1,2,0,,,,,
jorgemi01,1971,1,NYN,NL,CF,26,25,613,52,0,3,0,,,,,
jorgemi01,1971,1,NYN,NL,LF,3,2,63,4,0,0,0,,,,,
jorgemi01,1971,1,NYN,NL,RF,4,2,57,5,0,0,0,,,,,
joshuvo01,1971,1,LAN,NL,CF,1,0,6,3,0,0,0,,,,,
joshuvo01,1971,1,LAN,NL,LF,4,0,21,3,0,0,0,,,,,
kalinal01,1971,1,DET,AL,CF,3,1,30,5,0,0,0,,,,,
kalinal01,1971,1,DET,AL,RF,128,104,2901,203,6,0,0,,,,,
kellypa01,1971,1,CHA,AL,CF,1,0,3,0,0,0,0,,,,,
kellypa01,1971,1,CHA,AL,RF,61,53,1417,103,7,1,0,,,,,
keougjo01,1971,1,KCA,AL,CF,7,6,176,15,0,1,0,,,,,
keougjo01,1971,1,KCA,AL,LF,2,1,33,2,0,0,0,,,,,
keougjo01,1971,1,KCA,AL,RF,92,87,2247,151,4,2,1,,,,,
kingmda01,1971,1,SFN,NL,LF,7,7,168,9,0,0,0,,,,,
kingmda01,1971,1,SFN,NL,RF,7,6,166,10,0,1,0,,,,,
kirkped01,1971,1,KCA,AL,CF,16,13,361,48,1,1,1,,,,,
kirkped01,1971,1,KCA,AL,LF,30,25,667,57,1,0,0,,,,,
kirkped01,1971,1,KCA,AL,RF,17,9,300,19,1,0,0,,,,,
koegepe01,1971,2,PHI,NL,LF,1,1,27,2,0,0,0,,,,,
koscoan01,1971,1,ML4,AL,LF,26,20,561,51,1,1,0,,,,,
koscoan01,1971,1,ML4,AL,RF,20,14,381,36,1,0,1,,,,,
kraneed01,1971,1,NYN,NL,LF,6,0,55,3,0,0,0,,,,,
kraneed01,1971,1,NYN,NL,RF,5,4,96,6,0,0,0,,,,,
lahoujo01,1971,1,BOS,AL,LF,7,3,117,6,1,1,0,,,,,
lahoujo01,1971,1,BOS,AL,RF,63,61,1618,134,3,0,3,,,,,
lanema01,1971,1,DET,AL,LF,3,1,33,4,0,0,0,,,,,
lanema01,1971,1,DET,AL,RF,3,2,60,2,0,0,0,,,,,
leele02,1971,1,SLN,NL,LF,5,1,51,3,0,0,0,,,,,
leele02,1971,1,SLN,NL,RF,4,1,51,1,0,1,0,,,,,
leele02,1971,2,SDN,NL,LF,68,67,1682,86,6,8,1,,,,,
lisjo01,1971,1,PHI,NL,LF,35,34,768,43,2,1,0,,,,,
lolicro01,1971,1,CHA,AL,RF,2,2,48,1,0,0,0,,,,,
lowenjo01,1971,1,CLE,AL,CF,5,0,21,0,0,0,0,,,,,
lowenjo01,1971,1,CLE,AL,LF,7,3,81,5,1,0,0,,,,,
lowenjo01,1971,1,CLE,AL,RF,8,6,156,12,0,1,0,,,,,
lummi01,1971,1,ATL,NL,CF,20,17,454,57,1,2,0,,,,,
lummi01,1971,1,ATL,NL,LF,10,5,168,12,0,1,0,,,,,
lummi01,1971,1,ATL,NL,RF,102,95,2580,219,9,0,3,,,,,
lyttlji01,1971,1,NYA,AL,CF,6,2,96,11,0,0,0,,,,,
lyttlji01,1971,1,NYA,AL,LF,3,2,44,5,0,0,0,,,,,
lyttlji01,1971,1,NYA,AL,RF,20,17,438,31,1,0,0,,,,,
maddoel01,1971,1,WS2,AL,CF,84,47,1457,177,6,2,1,,,,,
maddoel01,1971,1,WS2,AL,LF,12,3,120,8,0,0,0,,,,,
maddoel01,1971,1,WS2,AL,RF,10,8,228,16,2,0,1,,,,,
manguan01,1971,1,OAK,AL,CF,57,51,1331,126,0,1,0,,,,,
manguan01,1971,1,OAK,AL,LF,17,13,396,28,3,1,1,,,,,
manguan01,1971,1,OAK,AL,RF,9,5,153,10,0,0,0,,,,,
manuech01,1971,1,MIN,AL,RF,1,0,3,0,0,0,0,,,,,
marshda01,1971,1,NYN,NL,LF,25,14,442,33,2,1,0,,,,,
marshda01,1971,1,NYN,NL,RF,39,34,935,59,0,0,0,,,,,
martijc01,1971,1,CHN,NL,LF,1,0,9,0,0,0,0,,,,,
martite01,1971,1,NYN,NL,LF,1,0,6,0,0,0,0,,,,,
mashocl01,1971,1,MON,NL,CF,29,20,535,45,0,1,0,,,,,
mashocl01,1971,1,MON,NL,LF,18,3,144,8,0,1,0,,,,,
mashocl01,1971,1,MON,NL,RF,6,4,81,9,0,0,0,,,,,
mayca01,1971,1,CHA,AL,LF,9,9,215,16,1,1,1,,,,,
mayda01,1971,1,ML4,AL,CF,95,92,2404,252,4,5,1,,,,,
mayda01,1971,1,ML4,AL,LF,2,0,9,0,0,0,0,,,,,
mayda01,1971,1,ML4,AL,RF,47,45,1144,85,6,4,2,,,,,
mayele01,1971,1,CHA,AL,LF,2,1,44,2,0,0,0,,,,,
mayele01,1971,1,CHA,AL,RF,8,7,143,10,1,0,0,,,,,
mayswi01,1971,1,SFN,NL,CF,84,77,1963,193,3,6,1,,,,,
mccrato01,1971,1,WS2,AL,CF,1,1,18,2,0,0,0,,,,,
mccrato01,1971,1,WS2,AL,LF,26,8,323,23,0,2,0,,,,,
mccrato01,1971,1,WS2,AL,RF,37,32,830,63,1,2,0,,,,,
mcdonda01,1971,1,MON,NL,LF,1,0,3,0,0,0,0,,,,,
mckinri01,1971,1,CHA,AL,RF,25,21,573,46,1,0,0,,,,,
mcraeha01,1971,1,CIN,NL,CF,29,24,692,82,1,0,0,,,,,
mcraeha01,1971,1,CIN,NL,LF,65,58,1456,86,5,6,1,,,,,
melenlu01,1971,1,SLN,NL,CF,20,4,203,20,1,0,0,,,,,
melenlu01,1971,1,SLN,NL,LF,4,2,63,5,0,1,0,,,,,
melenlu01,1971,1,SLN,NL,RF,45,33,923,65,2,3,0,,,,,
milleno01,1971,1,HOU,NL,CF,6,5,78,9,0,0,0,,,,,
milleno01,1971,1,HOU,NL,RF,15,8,243,15,0,0,0,,,,,
milleri01,1971,1,BOS,AL,CF,4,1,54,7,0,0,0,,,,,
milleri01,1971,1,BOS,AL,LF,4,3,72,7,0,0,0,,,,,
milleri01,1971,1,BOS,AL,RF,6,6,153,16,1,1,0,,,,,
milnejo01,1971,1,NYN,NL,LF,3,3,69,8,1,0,0,,,,,
mitchbo02,1971,1,ML4,AL,CF,7,5,146,16,1,0,1,,,,,
mitchbo02,1971,1,ML4,AL,LF,2,0,18,0,0,0,0,,,,,
mitchbo02,1971,1,ML4,AL,RF,10,7,186,18,1,1,0,,,,,
mondari01,1971,1,OAK,AL,CF,111,95,2679,239,5,4,1,,,,,
moneydo01,1971,1,PHI,NL,LF,40,40,1048,74,3,0,2,,,,,
montawi01,1971,1,PHI,NL,CF,137,133,3602,326,7,10,1,,,,,
montawi01,1971,1,PHI,NL,RF,24,24,619,34,5,1,3,,,,,
moralje01,1971,1,SDN,NL,CF,1,1,27,2,0,0,0,,,,,
moralje01,1971,1,SDN,NL,LF,4,1,42,1,0,0,0,,,,,
moralje01,1971,1,SDN,NL,RF,2,2,53,4,0,0,0,,,,,
moralri01,1971,1,CHA,AL,RF,1,0,1,0,0,0,0,,,,,
mosesje01,1971,1,CAL,AL,RF,1,0,12,0,0,0,0,,,,,
motama01,1971,1,LAN,NL,LF,63,47,1336,84,2,4,1,,,,,
motama01,1971,1,LAN,NL,RF,23,17,424,27,1,0,0,,,,,
mottocu01,1971,1,BAL,AL,LF,12,8,210,13,1,0,1,,,,,
mottocu01,1971,1,BAL,AL,RF,5,2,84,7,0,0,0,,,,,
munsoth01,1971,1,NYA,AL,RF,1,0,2,0,0,0,0,,,,,
murcebo01,1971,1,NYA,AL,CF,143,140,3775,317,10,5,1,,,,,
murreiv01,1971,1,SDN,NL,CF,15,12,370,40,0,0,0,,,,,
murreiv01,1971,1,SDN,NL,LF,56,45,1207,94,2,3,0,,,,,
murreiv01,1971,1,SDN,NL,RF,2,1,30,3,0,0,0,,,,,
nettlji01,1971,1,MIN,AL,CF,59,41,1202,142,3,2,1,,,,,
nettlji01,1971,1,MIN,AL,RF,3,1,40,1,0,0,0,,,,,
northbi01,1971,1,CHN,NL,LF,1,0,3,0,0,0,0,,,,,
northbi01,1971,1,CHN,NL,RF,5,5,132,3,0,0,0,,,,,
northji01,1971,1,DET,AL,CF,68,63,1447,124,2,3,0,,,,,
northji01,1971,1,DET,AL,LF,42,5,378,27,0,1,0,,,,,
northji01,1971,1,DET,AL,RF,42,26,761,52,1,0,0,,,,,
obriesy01,1971,1,CAL,AL,RF,1,1,24,1,0,0,0,,,,,
oglivbe01,1971,1,BOS,AL,LF,10,6,207,17,1,1,1,,,,,
oglivbe01,1971,1,BOS,AL,RF,1,1,32,5,0,0,0,,,,,
olivato01,1971,1,MIN,AL,RF,121,120,3054,216,6,7,3,,,,,
oliveal01,1971,1,PIT,NL,CF,116,112,2993,309,4,6,2,,,,,
olivebo01,1971,1,KCA,AL,LF,1,0,6,0,0,0,0,,,,,
olivebo01,1971,1,KCA,AL,RF,47,44,1171,91,3,1,1,,,,,
ortizjo01,1971,1,CHN,NL,CF,31,23,653,53,1,0,1,,,,,
otisam01,1971,1,KCA,AL,CF,144,142,3724,401,10,4,4,,,,,
pacioto01,1971,1,LAN,NL,LF,1,0,6,1,0,0,0,,,,,
paepkde01,1971,1,KCA,AL,LF,1,1,24,1,0,0,0,,,,,
paepkde01,1971,1,KCA,AL,RF,16,12,301,17,0,2,0,,,,,
paganjo01,1971,1,PIT,NL,LF,3,3,72,4,0,0,0,,,,,
parkewe01,1971,1,LAN,NL,LF,1,0,3,1,0,0,0,,,,,
parkewe01,1971,1,LAN,NL,RF,18,18,446,25,1,0,1,,,,,
pepitjo01,1971,1,CHN,NL,CF,22,22,530,31,0,1,0,,,,,
pepitjo01,1971,1,CHN,NL,LF,1,0,9,1,0,0,0,,,,,
pfeilbo01,1971,1,PHI,NL,LF,2,0,9,0,0,0,0,,,,,
pfeilbo01,1971,1,PHI,NL,RF,1,0,3,0,0,0,0,,,,,
pinielo01,1971,1,KCA,AL,LF,115,113,2982,200,6,3,2,,,,,
pinsova01,1971,1,CLE,AL,CF,100,94,2466,228,9,5,2,,,,,
pinsova01,1971,1,CLE,AL,LF,11,9,243,11,0,0,0,,,,,
pinsova01,1971,1,CLE,AL,RF,40,30,823,67,1,2,0,,,,,
powelpa01,1971,1,MIN,AL,CF,15,6,220,24,0,0,0,,,,,
reeseri01,1971,1,MIN,AL,LF,8,5,138,5,1,0,0,,,,,
reeseri01,1971,1,MIN,AL,RF,1,1,21,1,0,0,0,,,,,
reichri01,1971,1,CHA,AL,CF,16,13,329,30,0,1,0,,,,,
reichri01,1971,1,CHA,AL,LF,116,109,2862,174,4,3,0,,,,,
renicri01,1971,1,MIN,AL,LF,7,4,114,7,0,0,0,,,,,
repozro01,1971,1,CAL,AL,CF,25,19,492,38,2,0,0,,,,,
repozro01,1971,1,CAL,AL,LF,5,4,109,0,0,0,0,,,,,
repozro01,1971,1,CAL,AL,RF,72,59,1632,134,4,0,2,,,,,
retteme01,1971,1,BAL,AL,CF,40,37,901,106,2,2,2,,,,,
retteme01,1971,1,BAL,AL,LF,47,34,980,70,2,3,1,,,,,
retteme01,1971,1,BAL,AL,RF,72,58,1631,123,3,2,1,,,,,
reynoto01,1971,1,CAL,AL,LF,6,0,36,2,0,0,0,,,,,
reynoto01,1971,1,CAL,AL,RF,24,18,503,46,2,1,1,,,,,
richale01,1971,1,CHA,AL,CF,16,8,247,21,2,1,1,,,,,
rivermi01,1971,1,CAL,AL,CF,60,57,1507,130,5,2,2,,,,,
rivermi01,1971,1,CAL,AL,LF,5,0,21,3,0,0,0,,,,,
rivermi01,1971,1,CAL,AL,RF,20,10,288,22,0,2,0,,,,,
robinfr02,1971,1,BAL,AL,RF,91,86,2252,175,2,4,0,,,,,
rojasco01,1971,1,KCA,AL,LF,1,0,6,0,0,0,0,,,,,
roquejo01,1971,1,SLN,NL,CF,3,3,75,4,0,0,0,,,,,
rosarji01,1971,1,SFN,NL,CF,61,47,1343,143,1,0,0,,,,,
rosarji01,1971,1,SFN,NL,LF,9,5,138,10,0,0,0,,,,,
rosarji01,1971,1,SFN,NL,RF,1,0,3,0,0,0,0,,,,,
rosepe01,1971,1,CIN,NL,CF,2,2,45,4,0,0,0,,,,,
rosepe01,1971,1,CIN,NL,RF,157,156,4125,304,13,2,1,,,,,
rudijo01,1971,1,OAK,AL,LF,115,109,2975,231,3,1,0,,,,,
rudijo01,1971,1,OAK,AL,RF,9,8,198,16,1,0,0,,,,,
russebi01,1971,1,LAN,NL,CF,10,6,162,20,0,0,0,,,,,
russebi01,1971,1,LAN,NL,LF,3,0,10,0,0,0,0,,,,,
russebi01,1971,1,LAN,NL,RF,35,10,441,33,1,0,0,,,,,
santoro01,1971,1,CHN,NL,LF,6,6,159,10,1,1,0,,,,,
savagte01,1971,1,ML4,AL,LF,5,1,42,2,0,0,0,,,,,
savagte01,1971,1,ML4,AL,RF,1,1,20,2,0,0,0,,,,,
savagte01,1971,2,KCA,AL,LF,4,3,78,3,2,0,0,,,,,
savagte01,1971,2,KCA,AL,RF,5,3,71,3,0,0,0,,,,,
scheiri01,1971,1,WS2,AL,LF,7,5,138,16,1,0,0,,,,,
scheiri01,1971,1,WS2,AL,RF,7,5,138,7,4,2,1,,,,,
schluja01,1971,1,HOU,NL,LF,2,0,15,3,0,0,0,,,,,
shamsar01,1971,1,NYN,NL,LF,12,10,238,22,2,0,1,,,,,
shamsar01,1971,1,NYN,NL,RF,27,24,522,34,4,1,0,,,,,
shopato01,1971,1,BAL,AL,LF,4,3,87,8,1,0,0,,,,,
shopato01,1971,1,BAL,AL,RF,9,8,183,10,0,0,0,,,,,
silveto01,1971,1,CAL,AL,CF,1,0,3,0,0,0,0,,,,,
singlke01,1971,1,NYN,NL,CF,3,3,48,7,0,0,0,,,,,
singlke01,1971,1,NYN,NL,LF,10,3,120,11,1,0,0,,,,,
singlke01,1971,1,NYN,NL,RF,85,74,2081,125,4,4,0,,,,,
sizemte01,1971,1,SLN,NL,LF,7,6,174,9,0,0,0,,,,,
sizemte01,1971,1,SLN,NL,RF,8,4,138,10,1,0,0,,,,,
smithbe01,1971,1,ML4,AL,CF,1,0,0,0,0,0,0,,,,,
